bedrooms,halls,size,location,price,bathrooms,balconies,parking_spaces,age_of_property,furnishing,facing_direction,floor_number,total_floors,has_lift,property_type
2,2,1635,Sholinganallur,268450.0,3,2,2,19,Unfurnished,West,1,1,False,Villa
3,2,1265,Guindy,289875.0,3,0,1,0,Semi-furnished,South,8,11,True,Independent House
4,1,2278,T Nagar,406240.0,1,0,0,13,Unfurnished,South,6,17,False,Apartment
5,1,2546,Adyar,488410.0,1,1,0,8,Unfurnished,East,1,15,False,Apartment
3,1,1782,Mylapore,355470.0,3,2,2,28,Fully-furnished,South,5,18,False,Villa
5,1,2875,Adyar,516375.0,3,2,1,27,Fully-furnished,East,12,15,True,Villa
1,2,2812,Adyar,392020.0,2,0,2,21,Unfurnished,North,16,17,True,Apartment
1,1,1594,Adyar,271490.0,3,2,1,20,Semi-furnished,West,12,17,True,Villa
4,2,2892,Anna Nagar,471360.0,2,1,0,6,Fully-furnished,East,2,13,False,Apartment
5,2,1365,Velachery,357375.0,2,2,2,23,Unfurnished,East,14,20,False,Independent House
5,2,2303,T Nagar,456240.0,1,0,1,19,Unfurnished,South,19,19,True,Villa
4,1,2237,Nungambakkam,453330.0,1,1,2,18,Fully-furnished,West,14,17,False,Independent House
3,2,2458,Nungambakkam,455220.0,3,0,1,11,Fully-furnished,East,14,15,True,Villa
4,1,1437,Velachery,317775.0,3,1,1,22,Unfurnished,West,8,20,True,Independent House
1,1,2985,Porur,275100.0,1,1,1,29,Fully-furnished,South,13,16,False,Apartment
5,2,2566,Velachery,447450.0,1,2,0,5,Fully-furnished,West,2,3,False,Apartment
2,1,909,T Nagar,232720.0,1,1,2,25,Semi-furnished,North,15,17,True,Independent House
2,2,2208,Tambaram,286520.0,3,1,0,29,Unfurnished,West,2,3,True,Independent House
1,1,2123,Tambaram,241995.0,1,0,0,9,Fully-furnished,North,6,13,False,Villa
5,1,2479,Adyar,482715.0,2,2,0,21,Unfurnished,North,8,8,False,Apartment
5,2,1646,T Nagar,403680.0,2,1,2,12,Fully-furnished,East,12,19,False,Villa
4,2,983,Sholinganallur,278810.0,1,0,0,14,Unfurnished,West,5,15,True,Villa
3,1,1770,Nungambakkam,375300.0,3,1,1,18,Unfurnished,East,4,6,True,Villa
4,2,2209,Anna Nagar,416720.0,3,0,0,21,Unfurnished,South,5,17,False,Independent House
2,2,971,Tambaram,206115.0,2,1,2,13,Unfurnished,North,18,20,True,Villa
5,1,1394,Sholinganallur,321580.0,2,0,2,4,Semi-furnished,South,20,20,False,Independent House
3,1,2836,Mylapore,445060.0,1,1,2,25,Fully-furnished,East,15,19,False,Apartment
4,2,1836,Tambaram,314340.0,1,2,0,9,Fully-furnished,East,6,17,True,Villa
3,1,1824,T Nagar,337920.0,3,2,0,19,Unfurnished,West,11,11,False,Apartment
2,1,1862,Porur,231720.0,3,0,2,18,Fully-furnished,South,19,20,False,Villa
3,1,1188,Anna Nagar,287040.0,2,2,2,0,Semi-furnished,North,19,20,False,Villa
5,1,2954,Anna Nagar,492320.0,1,0,2,16,Unfurnished,North,9,10,True,Independent House
3,2,2988,Mylapore,474980.0,2,0,0,18,Fully-furnished,South,3,5,True,Independent House
3,2,978,Mylapore,304130.0,3,2,1,3,Unfurnished,West,9,16,True,Independent House
4,2,2128,Nungambakkam,461520.0,1,2,0,18,Fully-furnished,North,14,19,True,Independent House
3,2,1487,Nungambakkam,367830.0,3,1,0,22,Unfurnished,East,2,13,True,Villa
3,1,2631,Anna Nagar,402480.0,1,0,0,24,Semi-furnished,West,1,7,True,Independent House
2,1,2507,Sholinganallur,315490.0,2,1,1,4,Fully-furnished,South,1,15,True,Apartment
3,1,1876,Anna Nagar,342080.0,3,0,1,27,Fully-furnished,South,17,20,True,Independent House
4,1,2499,Adyar,450415.0,2,1,1,21,Unfurnished,South,17,20,True,Apartment
4,2,2916,Porur,354960.0,3,1,2,2,Semi-furnished,North,2,3,False,Villa
5,1,1989,Mylapore,441065.0,1,2,1,12,Semi-furnished,South,18,19,True,Villa
2,2,934,Mylapore,266390.0,3,0,2,25,Fully-furnished,North,10,13,False,Independent House
1,2,2922,Mylapore,401370.0,1,2,2,17,Semi-furnished,East,3,16,False,Independent House
5,1,2586,Anna Nagar,462880.0,1,0,0,26,Unfurnished,North,19,20,True,Independent House
3,1,1002,Anna Nagar,272160.0,1,2,2,11,Unfurnished,East,19,19,True,Villa
2,1,2547,Porur,272820.0,2,1,1,1,Fully-furnished,East,19,19,False,Apartment
5,1,1088,Guindy,321600.0,1,1,0,2,Unfurnished,South,8,9,False,Independent House
4,1,1635,Sholinganallur,310450.0,2,1,1,10,Semi-furnished,East,9,20,False,Villa
2,1,1106,T Nagar,248480.0,1,2,2,14,Semi-furnished,West,7,13,False,Apartment
2,2,951,Guindy,236325.0,2,2,0,25,Semi-furnished,East,15,19,False,Independent House
3,1,1953,Adyar,370005.0,3,1,0,13,Unfurnished,East,5,6,False,Villa
2,2,2870,Anna Nagar,405600.0,1,2,0,17,Unfurnished,East,3,19,False,Villa
2,2,841,Porur,182460.0,2,2,1,11,Unfurnished,West,2,4,False,Independent House
1,2,1081,T Nagar,230480.0,2,0,0,6,Semi-furnished,South,3,20,False,Villa
3,2,1137,Mylapore,317645.0,3,0,1,23,Unfurnished,East,17,18,True,Apartment
2,2,2975,Anna Nagar,414000.0,3,1,2,5,Fully-furnished,East,20,20,False,Villa
2,1,1739,Sholinganallur,261729.99999999997,1,2,1,5,Fully-furnished,North,14,17,True,Independent House
1,1,1615,Sholinganallur,225050.0,2,0,1,18,Fully-furnished,East,10,18,False,Independent House
1,1,2183,Anna Nagar,302640.0,1,2,0,15,Unfurnished,West,14,19,False,Independent House
4,2,2944,Nungambakkam,534960.0,2,1,2,16,Unfurnished,North,4,9,True,Apartment
3,2,1309,Sholinganallur,273630.0,1,2,0,12,Fully-furnished,East,14,17,True,Villa
1,2,1289,Velachery,231675.0,3,0,1,10,Semi-furnished,East,20,20,True,Villa
2,1,1992,Mylapore,339320.0,3,2,1,10,Unfurnished,West,11,18,False,Villa
1,1,2909,T Nagar,360720.0,2,1,0,27,Unfurnished,West,1,10,True,Independent House
5,1,887,Guindy,306525.0,2,2,2,12,Fully-furnished,South,8,19,False,Villa
4,1,1207,Anna Nagar,320560.0,2,2,1,26,Fully-furnished,North,19,20,True,Independent House
4,1,1855,Mylapore,395675.0,1,1,2,26,Unfurnished,West,17,19,True,Apartment
3,1,832,Velachery,242400.0,1,1,2,6,Unfurnished,West,8,17,False,Apartment
4,1,2695,T Nagar,439600.0,2,2,2,29,Unfurnished,East,8,15,False,Independent House
3,1,1264,Nungambakkam,329760.0,2,2,0,29,Unfurnished,West,6,16,False,Independent House
5,1,1484,Nungambakkam,421560.0,1,2,1,8,Semi-furnished,East,4,19,True,Apartment
2,1,2849,Sholinganallur,339430.0,1,0,1,28,Fully-furnished,West,1,8,False,Apartment
5,2,1076,Adyar,380460.0,3,2,0,23,Fully-furnished,East,19,20,True,Independent House
3,2,1142,Nungambakkam,336780.0,2,2,0,8,Fully-furnished,South,18,19,False,Villa
3,2,1461,Mylapore,345185.0,3,0,1,14,Unfurnished,West,16,17,False,Apartment
3,1,2947,Anna Nagar,427760.0,3,1,1,11,Fully-furnished,South,19,19,False,Apartment
2,1,1087,Porur,185220.0,1,1,1,13,Fully-furnished,South,9,14,True,Apartment
3,1,2748,Velachery,386100.0,2,0,2,1,Unfurnished,East,16,20,False,Apartment
5,1,868,Porur,244080.0,1,1,0,11,Fully-furnished,North,19,19,True,Independent House
2,2,1890,Guindy,306750.0,3,2,2,27,Unfurnished,East,5,18,True,Villa
5,1,1304,Sholinganallur,315280.0,3,2,1,15,Fully-furnished,West,15,17,False,Independent House
2,1,1775,Guindy,283125.0,3,1,0,22,Unfurnished,East,5,14,False,Villa
3,2,2725,Sholinganallur,372750.0,3,0,1,27,Fully-furnished,North,3,18,False,Independent House
2,2,1490,Adyar,313650.0,1,2,0,2,Semi-furnished,South,9,20,True,Villa
1,1,2802,Porur,264120.0,3,2,1,13,Semi-furnished,South,14,18,False,Villa
5,1,1372,Adyar,388620.0,3,1,1,1,Unfurnished,West,16,18,False,Apartment
1,2,1393,Tambaram,207545.0,2,0,0,16,Unfurnished,East,20,20,False,Villa
1,2,1833,Porur,217980.0,2,2,2,6,Unfurnished,East,19,20,False,Apartment
3,2,1259,Mylapore,328015.0,2,1,1,4,Unfurnished,North,11,19,False,Villa
3,2,1040,Anna Nagar,291200.0,1,2,2,0,Fully-furnished,North,14,20,True,Villa
1,1,2368,Adyar,337280.0,2,1,1,24,Unfurnished,South,9,12,True,Apartment
2,1,2015,Velachery,301125.0,1,0,1,26,Unfurnished,East,13,20,True,Apartment
3,1,1582,Sholinganallur,278740.0,2,2,1,28,Semi-furnished,East,13,17,False,Villa
5,2,2844,Porur,374640.0,3,2,0,13,Semi-furnished,South,11,12,False,Independent House
1,1,1771,Adyar,286535.0,1,1,2,12,Semi-furnished,South,10,13,False,Apartment
5,1,2001,Mylapore,442085.0,2,2,2,21,Semi-furnished,South,7,17,True,Villa
5,2,2456,Tambaram,380640.0,1,2,0,9,Semi-furnished,East,14,20,True,Independent House
5,1,2084,Nungambakkam,475560.0,3,0,2,25,Fully-furnished,South,15,16,True,Apartment
1,2,2720,Tambaram,293800.0,1,0,2,19,Fully-furnished,South,4,12,True,Villa
4,2,1605,Porur,276300.0,3,0,2,1,Unfurnished,West,17,20,False,Independent House
3,1,1323,Porur,223380.0,1,1,2,22,Semi-furnished,East,6,7,False,Villa
5,1,1085,T Nagar,342800.0,1,2,2,22,Fully-furnished,East,8,14,True,Apartment
1,1,2602,Adyar,357170.0,2,2,0,6,Fully-furnished,West,15,20,False,Apartment
4,2,872,T Nagar,309760.0,2,2,1,11,Fully-furnished,North,13,14,False,Independent House
1,2,973,Adyar,235705.0,1,0,1,10,Semi-furnished,South,3,5,True,Apartment
3,2,2406,Sholinganallur,350420.0,1,2,1,27,Unfurnished,North,3,10,False,Villa
1,1,2544,Adyar,352240.0,2,0,0,23,Fully-furnished,East,16,19,True,Independent House
2,2,2873,Sholinganallur,355110.0,2,1,2,11,Semi-furnished,East,9,9,True,Independent House
2,2,2106,Anna Nagar,344480.0,3,2,0,13,Unfurnished,South,19,20,True,Apartment
5,2,1188,Velachery,344100.0,2,1,0,5,Unfurnished,South,17,20,False,Independent House
1,1,2308,Sholinganallur,273560.0,3,0,2,6,Fully-furnished,South,15,19,False,Independent House
1,2,2587,Porur,263220.0,2,1,2,17,Semi-furnished,East,13,14,True,Apartment
5,2,2557,Guindy,446775.0,2,2,2,17,Unfurnished,North,6,7,True,Apartment
5,2,1312,T Nagar,376960.0,1,2,2,25,Fully-furnished,North,7,19,True,Independent House
4,1,1875,Velachery,350625.0,2,2,0,10,Unfurnished,West,19,20,True,Villa
1,1,1575,Tambaram,206375.0,2,2,1,6,Fully-furnished,North,5,15,True,Villa
3,1,1733,Velachery,309975.0,3,0,1,5,Fully-furnished,North,17,20,False,Apartment
3,2,1114,Velachery,278550.0,3,2,1,10,Fully-furnished,East,18,20,True,Independent House
3,1,2651,Sholinganallur,353570.0,2,1,1,6,Fully-furnished,West,17,19,False,Apartment
5,1,1289,Adyar,381565.0,1,1,2,19,Unfurnished,North,6,7,False,Apartment
5,1,1062,Adyar,362270.0,1,2,1,0,Semi-furnished,South,20,20,True,Independent House
5,2,833,Porur,253980.0,2,2,1,0,Fully-furnished,East,5,18,True,Villa
3,1,1535,T Nagar,314800.0,1,1,2,11,Unfurnished,East,1,13,False,Independent House
4,1,2239,Guindy,377925.0,3,1,0,23,Semi-furnished,East,8,10,True,Villa
2,2,1161,Adyar,285685.0,2,2,1,19,Semi-furnished,South,1,12,True,Apartment
1,2,2475,Tambaram,277875.0,1,2,1,18,Unfurnished,North,18,18,False,Villa
2,1,2793,Mylapore,407405.0,3,2,2,1,Fully-furnished,East,17,17,True,Independent House
1,2,2970,Sholinganallur,333900.0,1,2,2,8,Semi-furnished,East,5,9,False,Villa
5,2,2288,Velachery,426600.0,3,0,1,26,Semi-furnished,South,9,17,False,Villa
3,2,2077,T Nagar,374160.0,3,2,0,7,Semi-furnished,East,13,19,True,Villa
2,2,964,Guindy,237300.0,3,1,2,0,Semi-furnished,East,1,7,False,Apartment
5,1,2255,Velachery,409125.0,3,1,1,0,Semi-furnished,East,20,20,True,Independent House
1,2,2784,Velachery,343800.0,1,1,2,6,Semi-furnished,West,4,10,True,Apartment
2,1,2761,T Nagar,380880.0,1,2,2,27,Semi-furnished,North,10,15,False,Villa
2,1,950,Guindy,221250.0,3,1,2,6,Unfurnished,South,17,17,False,Independent House
2,2,1296,Sholinganallur,244719.99999999997,3,1,1,17,Semi-furnished,East,9,15,False,Apartment
2,1,2043,T Nagar,323440.0,3,0,1,19,Unfurnished,West,11,12,False,Independent House
2,2,2610,T Nagar,384800.0,3,0,1,17,Unfurnished,East,17,20,True,Apartment
5,1,2367,T Nagar,445360.0,1,1,0,6,Unfurnished,East,5,19,True,Villa
1,2,1449,Anna Nagar,259920.0,1,1,0,2,Fully-furnished,South,7,11,True,Villa
1,2,1986,Adyar,321810.0,3,0,0,6,Fully-furnished,East,1,14,False,Apartment
4,1,1547,Porur,260820.0,2,2,2,7,Unfurnished,North,19,19,False,Independent House
3,2,2649,Sholinganallur,367430.0,1,0,2,20,Unfurnished,North,1,6,True,Apartment
2,2,1231,Adyar,291635.0,1,1,1,20,Unfurnished,West,5,15,True,Villa
1,1,1686,Velachery,246450.0,3,2,1,24,Fully-furnished,East,17,19,False,Independent House
3,2,1334,Anna Nagar,314720.0,2,2,2,3,Semi-furnished,West,2,3,False,Independent House
3,2,2489,Velachery,381675.0,2,0,0,1,Semi-furnished,West,6,9,True,Independent House
5,2,1671,Adyar,431035.0,2,0,1,16,Fully-furnished,East,20,20,True,Villa
2,1,1935,Nungambakkam,354150.0,1,1,1,27,Semi-furnished,East,5,10,False,Independent House
4,1,1812,Nungambakkam,415080.0,1,0,2,11,Semi-furnished,West,4,13,True,Apartment
3,2,1561,T Nagar,332880.0,1,0,2,1,Unfurnished,North,3,16,True,Apartment
5,2,822,Anna Nagar,337760.0,1,2,1,19,Fully-furnished,South,20,20,False,Independent House
2,2,981,T Nagar,254480.0,1,0,1,10,Fully-furnished,East,8,9,False,Villa
1,1,1820,T Nagar,273600.0,2,0,2,23,Unfurnished,East,12,19,True,Villa
4,1,2391,Sholinganallur,363370.0,1,1,0,29,Fully-furnished,East,14,16,False,Villa
2,2,1126,T Nagar,266080.0,2,1,1,14,Semi-furnished,West,8,12,True,Villa
5,1,1558,T Nagar,380640.0,2,0,1,1,Semi-furnished,East,6,10,True,Independent House
5,1,2485,Adyar,483225.0,1,1,0,17,Unfurnished,South,16,18,False,Villa
5,1,2736,Tambaram,385840.0,2,0,0,26,Fully-furnished,North,14,15,False,Villa
5,2,2924,T Nagar,505920.0,1,2,2,2,Semi-furnished,West,19,19,True,Villa
5,1,1157,Adyar,370345.0,1,0,0,4,Fully-furnished,West,1,2,True,Apartment
4,1,975,T Nagar,302000.0,3,1,1,15,Semi-furnished,North,20,20,True,Apartment
3,2,2029,Velachery,347175.0,3,2,0,22,Fully-furnished,North,10,16,False,Apartment
3,2,1510,Adyar,349350.0,2,1,0,5,Unfurnished,South,10,20,False,Villa
1,2,1361,Guindy,237075.0,3,0,2,24,Semi-furnished,East,11,13,False,Apartment
3,2,2010,Anna Nagar,368800.0,2,2,1,24,Semi-furnished,East,12,14,True,Independent House
5,2,1766,Anna Nagar,413280.0,1,1,0,16,Unfurnished,North,15,20,True,Independent House
3,1,2625,Velachery,376875.0,3,0,0,18,Semi-furnished,West,1,15,False,Apartment
3,1,2189,Anna Nagar,367120.0,1,2,0,22,Fully-furnished,West,5,12,True,Independent House
5,1,2666,Nungambakkam,527940.0,2,2,1,4,Fully-furnished,West,13,16,True,Apartment
4,2,1606,Velachery,345450.0,1,0,1,6,Unfurnished,South,13,13,False,Villa
5,1,2979,Porur,370740.0,2,0,1,22,Semi-furnished,South,18,20,False,Apartment
3,2,2444,Velachery,378300.0,1,2,0,16,Semi-furnished,North,20,20,True,Apartment
3,2,2479,Mylapore,431715.0,3,1,0,4,Semi-furnished,East,9,14,True,Independent House
1,1,924,Velachery,189300.0,1,2,1,9,Unfurnished,West,14,14,False,Villa
5,2,858,T Nagar,340640.0,2,1,0,25,Semi-furnished,North,4,10,False,Apartment
1,1,1012,Sholinganallur,182840.0,1,1,1,7,Semi-furnished,South,9,17,True,Independent House
1,1,1080,T Nagar,214400.0,3,2,2,28,Unfurnished,North,19,20,True,Villa
2,1,2212,Adyar,358020.0,1,1,2,25,Semi-furnished,South,4,15,True,Villa
1,1,2589,Guindy,314175.0,3,1,1,19,Fully-furnished,South,13,17,False,Independent House
3,1,1279,Mylapore,312715.0,2,2,1,9,Unfurnished,North,7,9,False,Independent House
3,1,947,Guindy,251025.0,2,1,2,6,Fully-furnished,North,5,10,False,Independent House
2,1,2986,T Nagar,398880.0,1,1,0,5,Fully-furnished,East,16,18,False,Independent House
2,1,2176,T Nagar,334080.0,1,1,1,9,Fully-furnished,East,8,15,True,Villa
5,1,2947,Anna Nagar,491760.0,2,0,0,9,Fully-furnished,East,14,20,True,Apartment
2,1,1599,T Nagar,287920.0,2,2,1,11,Fully-furnished,West,19,19,True,Apartment
4,2,2034,Velachery,377550.0,3,1,0,10,Fully-furnished,East,8,8,True,Apartment
3,2,2246,Mylapore,411910.0,1,1,2,16,Semi-furnished,West,17,18,True,Villa
3,1,2187,T Nagar,366960.0,3,1,1,15,Fully-furnished,South,16,19,False,Villa
2,2,1996,Anna Nagar,335680.0,1,2,1,14,Fully-furnished,West,15,18,True,Apartment
2,1,1649,Guindy,273675.0,3,2,1,21,Fully-furnished,South,1,12,True,Villa
3,1,2627,Nungambakkam,452430.0,2,1,2,19,Unfurnished,North,18,18,False,Apartment
2,1,1463,T Nagar,277040.0,1,0,0,11,Unfurnished,North,5,16,False,Independent House
5,2,1646,Velachery,378450.0,1,1,2,0,Unfurnished,North,18,19,False,Independent House
2,2,2382,Tambaram,297830.0,3,0,2,7,Fully-furnished,West,19,20,True,Independent House
2,2,1036,Tambaram,210340.0,3,2,1,13,Fully-furnished,West,8,11,True,Apartment
5,1,2561,Guindy,432075.0,3,0,1,1,Fully-furnished,East,5,12,True,Apartment
5,1,1814,Velachery,376050.0,3,0,1,4,Semi-furnished,North,9,11,False,Independent House
5,2,1626,Anna Nagar,402080.0,2,2,1,16,Semi-furnished,South,5,8,False,Villa
3,2,2721,Mylapore,452285.0,1,0,2,21,Unfurnished,East,14,15,False,Independent House
2,1,1097,T Nagar,247760.0,1,1,2,17,Fully-furnished,North,4,18,True,Independent House
5,1,1670,T Nagar,389600.0,3,1,2,1,Semi-furnished,East,14,19,False,Villa
5,1,1929,Guindy,384675.0,1,0,1,3,Fully-furnished,West,16,18,False,Apartment
3,2,2984,T Nagar,446720.0,3,0,2,27,Semi-furnished,East,19,19,True,Independent House
4,2,969,Velachery,297675.0,1,0,0,22,Unfurnished,West,7,17,False,Villa
2,2,1081,Adyar,278885.0,2,1,2,14,Fully-furnished,West,8,19,True,Villa
4,2,2648,Velachery,423600.0,2,2,2,15,Semi-furnished,South,4,12,False,Apartment
4,2,1589,Velachery,344175.0,3,2,2,17,Fully-furnished,West,15,15,True,Apartment
5,1,1058,Velachery,319350.0,1,0,2,22,Semi-furnished,East,4,14,True,Villa
3,1,2317,Adyar,400945.0,1,0,2,14,Unfurnished,West,9,11,False,Villa
2,1,1623,Sholinganallur,253609.99999999997,1,0,1,13,Semi-furnished,East,12,16,True,Apartment
2,2,1947,Guindy,311025.0,1,0,2,25,Fully-furnished,South,9,19,True,Villa
2,2,2421,Tambaram,300365.0,1,0,1,9,Unfurnished,North,6,15,False,Villa
4,2,2013,T Nagar,401040.0,2,0,1,16,Fully-furnished,North,19,20,False,Apartment
1,2,967,Sholinganallur,193690.0,3,2,2,15,Fully-furnished,South,4,12,False,Villa
3,2,1261,Nungambakkam,347490.0,2,1,0,23,Unfurnished,West,8,12,False,Villa
1,1,1292,Mylapore,245820.0,2,1,0,7,Unfurnished,East,10,19,True,Villa
4,2,2843,T Nagar,467440.0,2,2,2,14,Fully-furnished,East,14,18,True,Apartment
5,2,2177,Nungambakkam,501930.0,2,0,2,21,Fully-furnished,North,9,17,False,Villa
1,1,2900,Mylapore,382500.0,1,1,0,5,Unfurnished,South,9,15,False,Independent House
1,2,2407,T Nagar,336560.0,3,1,2,1,Fully-furnished,North,3,18,False,Villa
3,2,2657,Mylapore,446845.0,3,2,1,0,Unfurnished,West,20,20,True,Apartment
4,1,914,Velachery,278550.0,2,1,0,29,Fully-furnished,West,12,17,False,Villa
3,1,904,T Nagar,264320.0,3,0,1,12,Fully-furnished,South,14,18,False,Apartment
5,2,844,Tambaram,275860.0,1,2,0,20,Fully-furnished,West,20,20,True,Independent House
2,1,2696,Nungambakkam,422640.0,1,0,0,26,Semi-furnished,West,19,20,False,Independent House
4,1,1800,Sholinganallur,322000.0,2,1,0,27,Fully-furnished,South,14,14,False,Villa
5,1,2422,Velachery,421650.0,2,2,1,13,Semi-furnished,North,11,18,False,Independent House
5,1,2400,T Nagar,448000.0,3,2,2,10,Semi-furnished,North,1,6,True,Independent House
1,2,2213,Guindy,300975.0,1,2,1,29,Unfurnished,West,19,20,False,Villa
3,1,1596,Porur,239760.0,3,2,0,17,Fully-furnished,West,9,20,True,Villa
1,1,2670,T Nagar,341600.0,3,2,0,24,Semi-furnished,West,16,18,True,Apartment
1,1,2640,Anna Nagar,339200.0,1,1,1,18,Semi-furnished,South,7,16,True,Apartment
2,1,1875,Adyar,329375.0,3,1,2,26,Semi-furnished,North,12,16,True,Villa
3,1,1579,Porur,238740.0,1,1,0,22,Unfurnished,North,11,18,False,Apartment
2,2,2464,Adyar,396440.0,1,0,2,13,Unfurnished,East,8,11,True,Villa
5,2,1670,Sholinganallur,354900.0,1,1,2,7,Fully-furnished,South,7,19,False,Apartment
2,1,2045,Guindy,303375.0,2,0,0,19,Unfurnished,West,18,18,True,Independent House
5,1,1994,Adyar,441490.0,3,1,0,7,Semi-furnished,East,3,6,False,Apartment
1,1,2184,Mylapore,321640.0,1,0,1,25,Unfurnished,East,11,11,False,Apartment
2,2,896,Anna Nagar,247680.0,2,2,1,23,Fully-furnished,West,18,20,False,Apartment
3,1,1068,Nungambakkam,312120.0,2,0,1,9,Semi-furnished,South,9,9,True,Independent House
2,1,2073,Adyar,346205.0,1,0,1,9,Fully-furnished,East,3,5,False,Apartment
5,1,990,T Nagar,335200.0,2,1,1,27,Fully-furnished,South,13,13,False,Villa
4,2,1172,Velachery,312900.0,2,2,2,29,Fully-furnished,East,5,11,False,Independent House
3,1,1941,Nungambakkam,390690.0,3,2,2,8,Semi-furnished,West,1,7,False,Villa
5,1,2870,Nungambakkam,546300.0,1,1,2,19,Fully-furnished,North,6,8,True,Apartment
4,2,1182,Guindy,313650.0,2,0,0,3,Fully-furnished,North,2,2,True,Apartment
3,2,1962,Nungambakkam,410580.0,1,1,2,3,Fully-furnished,East,16,16,True,Villa
4,1,2878,Anna Nagar,454240.0,1,2,1,0,Semi-furnished,South,9,9,True,Independent House
1,2,1352,Tambaram,204880.0,1,1,1,26,Fully-furnished,East,2,4,False,Villa
1,1,2365,Anna Nagar,317200.0,2,1,0,6,Unfurnished,South,14,16,True,Apartment
2,1,2031,Nungambakkam,362790.0,1,0,1,11,Semi-furnished,North,19,20,True,Apartment
2,1,2175,Tambaram,271375.0,3,0,0,9,Unfurnished,West,19,20,False,Independent House
2,1,2319,Porur,259140.0,2,1,2,8,Unfurnished,West,19,19,True,Villa
2,1,1393,Anna Nagar,271440.0,3,0,0,0,Semi-furnished,North,1,17,True,Villa
4,1,1731,Mylapore,385135.0,3,1,1,14,Fully-furnished,West,15,15,False,Villa
3,2,2289,Adyar,415565.0,2,2,0,13,Unfurnished,East,7,15,True,Apartment
3,1,1373,Nungambakkam,339570.0,3,0,1,15,Unfurnished,South,17,18,True,Independent House
2,2,954,Adyar,268090.0,3,2,2,14,Unfurnished,North,7,17,False,Villa
1,2,2332,Nungambakkam,371880.0,3,1,0,3,Unfurnished,East,3,12,True,Apartment
5,1,2537,Tambaram,372905.0,3,0,0,19,Fully-furnished,West,11,16,True,Apartment
2,1,2500,T Nagar,360000.0,3,1,1,3,Semi-furnished,South,4,10,False,Villa
2,1,870,Adyar,243950.0,1,2,1,6,Semi-furnished,North,20,20,True,Apartment
1,1,1903,Tambaram,227695.0,2,2,0,7,Fully-furnished,East,14,17,False,Villa
5,2,1866,Sholinganallur,368620.0,3,1,2,8,Semi-furnished,North,11,20,True,Villa
4,1,1033,Mylapore,325805.0,3,2,2,11,Fully-furnished,North,8,12,False,Villa
4,1,2254,Porur,303240.0,1,2,1,26,Unfurnished,West,20,20,False,Independent House
5,2,2424,Porur,349440.0,3,2,1,22,Unfurnished,West,11,15,False,Independent House
5,1,2711,Mylapore,502435.0,3,1,1,0,Semi-furnished,East,11,18,False,Villa
4,1,2309,T Nagar,408720.0,1,2,0,18,Unfurnished,North,8,13,False,Villa
2,1,1203,Tambaram,208195.0,1,0,2,26,Unfurnished,West,3,9,False,Apartment
2,2,1693,Tambaram,253045.0,2,0,2,6,Fully-furnished,West,4,15,False,Independent House
1,1,1368,Adyar,252280.0,2,0,0,29,Fully-furnished,North,7,8,False,Independent House
5,2,2955,Guindy,476625.0,1,2,1,3,Unfurnished,North,4,5,False,Villa
2,1,2174,Porur,250440.0,1,0,1,26,Unfurnished,North,18,19,False,Apartment
2,1,2263,Nungambakkam,383670.0,2,1,0,15,Unfurnished,West,4,10,True,Independent House
1,2,1831,Sholinganallur,254169.99999999997,2,1,1,3,Semi-furnished,East,16,18,True,Independent House
5,1,1615,Guindy,361125.0,1,2,2,19,Unfurnished,North,2,6,True,Apartment
1,1,1503,Tambaram,201695.0,1,0,0,19,Fully-furnished,East,12,18,False,Villa
1,1,2050,Velachery,273750.0,1,0,1,29,Unfurnished,West,17,17,False,Independent House
4,2,1290,Velachery,321750.0,2,2,0,22,Semi-furnished,North,19,20,False,Independent House
1,2,1351,Mylapore,267835.0,1,1,0,22,Fully-furnished,East,19,20,False,Apartment
5,1,2858,T Nagar,484640.0,3,2,1,8,Unfurnished,East,2,18,False,Independent House
2,1,2200,Tambaram,273000.0,3,2,2,25,Fully-furnished,South,17,18,True,Villa
2,2,1515,Guindy,278625.0,1,0,1,20,Semi-furnished,West,16,16,False,Apartment
4,1,905,Anna Nagar,296400.0,3,0,0,26,Fully-furnished,West,6,13,False,Independent House
5,2,2441,Nungambakkam,525690.0,3,2,1,8,Unfurnished,West,13,14,False,Villa
2,1,2441,Adyar,377485.0,3,1,0,2,Semi-furnished,South,19,19,True,Independent House
1,2,2343,Nungambakkam,372870.0,1,0,1,15,Fully-furnished,North,17,19,False,Independent House
3,1,1525,Mylapore,333625.0,2,2,0,0,Unfurnished,East,12,19,False,Villa
3,2,1011,Adyar,306935.0,2,1,1,20,Fully-furnished,East,17,18,False,Apartment
3,1,2494,Sholinganallur,342580.0,3,1,0,8,Fully-furnished,West,6,9,True,Independent House
3,1,2125,Sholinganallur,316750.0,3,1,1,11,Fully-furnished,South,11,11,True,Apartment
1,2,819,Tambaram,170235.0,1,2,0,16,Fully-furnished,South,13,20,False,Villa
2,2,1441,T Nagar,291280.0,3,2,2,20,Fully-furnished,West,9,16,True,Independent House
4,1,1061,Velachery,289575.0,2,0,2,1,Fully-furnished,West,17,17,False,Independent House
1,1,1901,T Nagar,280080.0,1,1,1,1,Unfurnished,South,4,7,False,Apartment
2,2,2816,Porur,300960.0,3,1,1,7,Unfurnished,West,6,9,True,Independent House
